value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,tas,ann_agg
298.4090464138196,1993,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.4090464138196
299.6303591078275,1993,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,299.6303591078275
299.1866982070978,1993,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.1866982070978
295.44506921683364,1993,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,295.44506921683364
292.87397611941634,1993,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,292.87397611941634
289.01542792343434,1993,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,289.01542792343434
287.54888080283695,1993,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.54888080283695
268.5639767673466,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,268.5639767673466
264.5874847886874,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,264.5874847886874
278.60140505489045,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.60140505489045
283.7937309724348,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.7937309724348
284.5941248774786,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.5941248774786
291.96691714968694,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.96691714968694
299.3174850860783,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.3174850860783
298.84742506429035,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,298.84742506429035
296.6227717740779,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.6227717740779
299.6975772750644,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,299.6975772750644
298.2111644187863,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.2111644187863
298.82726557011705,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,298.82726557011705
289.71972431303124,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,289.71972431303124
293.3002967985149,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.3002967985149
280.62773648520465,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,280.62773648520465
275.44994225053216,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.44994225053216
280.0056062222147,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.0056062222147
274.937174641992,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,274.937174641992
288.75925277547657,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,288.75925277547657
299.98894283361545,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Sahara,SAH,,299.98894283361545
300.46180552279003,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.46180552279003
299.97147506677624,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,299.97147506677624
299.1351567753646,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.1351567753646
297.3935834094597,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.3935834094597
294.4687961050297,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.4687961050297
295.80291381676165,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,295.80291381676165
297.8788479257014,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,297.8788479257014
259.13933514066906,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,259.13933514066906
272.73012565428144,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,272.73012565428144
268.1337238603681,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.1337238603681
265.32503872834343,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,265.32503872834343
286.9776847931319,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,286.9776847931319
279.28958405899914,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,279.28958405899914
271.63966013258386,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,271.63966013258386
286.6564395760604,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Asia,EAS,,286.6564395760604
300.42878447423413,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.42878447423413
298.43042738448986,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.43042738448986
299.73852399579164,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,299.73852399579164
299.0207553102572,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.0207553102572
295.87470233950256,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,295.87470233950256
292.92320057004684,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,292.92320057004684
288.38725271197944,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.38725271197944
287.71587031701984,1994,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.71587031701984
267.72995825441984,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,267.72995825441984
266.3850998457304,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,266.3850998457304
279.1184937606875,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,279.1184937606875
283.8282111983237,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.8282111983237
284.4813885877146,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.4813885877146
291.23628020823134,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.23628020823134
299.9996253302107,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.9996253302107
299.3196662323166,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.3196662323166
298.09182191501003,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,298.09182191501003
301.3786834841899,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,301.3786834841899
299.1674822933736,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,299.1674822933736
299.48109500295703,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.48109500295703
290.10330554759395,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.10330554759395
292.56398705465216,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,292.56398705465216
281.5376978755633,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.5376978755633
273.64703926674,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,273.64703926674
279.43576152506813,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,279.43576152506813
273.77351322788394,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,273.77351322788394
289.7192295843052,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.7192295843052
301.0308235176536,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Sahara,SAH,,301.0308235176536
301.4414852486113,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.4414852486113
300.8977705747271,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.8977705747271
300.2574759509509,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,300.2574759509509
298.4213103499971,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.4213103499971
294.8380430125071,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.8380430125071
296.6403935852508,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.6403935852508
298.521733215614,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.521733215614
257.4885142574596,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,257.4885142574596
273.3055191003485,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.3055191003485
268.8855967470583,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.8855967470583
264.6773756887139,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,264.6773756887139
288.2644956403106,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,288.2644956403106
280.9399193269408,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.9399193269408
272.95852273700376,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.95852273700376
287.79125470639383,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.79125470639383
301.1110109984286,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,301.1110109984286
299.326377443125,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.326377443125
300.23118912382955,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.23118912382955
299.8996902539429,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.8996902539429
297.4159771529493,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,297.4159771529493
294.0762339696142,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,294.0762339696142
288.9101585438304,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.9101585438304
287.7697245541891,1995,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.7697245541891
268.27055862841183,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,268.27055862841183
266.5814879660605,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,266.5814879660605
278.6891648325819,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.6891648325819
283.69780527030747,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.69780527030747
284.2318097321424,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.2318097321424
292.01490881429766,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.01490881429766
299.86010956114427,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.86010956114427
299.455444378115,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.455444378115
297.6204901285759,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,297.6204901285759
301.25230057798075,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,301.25230057798075
299.1290820870012,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,299.1290820870012
299.9175519053613,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.9175519053613
290.16889636120976,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.16889636120976
293.33664604986774,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.33664604986774
281.2397124590776,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.2397124590776
274.1487912800084,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,274.1487912800084
279.5819667603426,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,279.5819667603426
275.02500822964106,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,275.02500822964106
289.59987915471834,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.59987915471834
301.09957014935173,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Sahara,SAH,,301.09957014935173
301.4024703726752,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.4024703726752
301.0571126920399,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,301.0571126920399
300.3160843612972,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,300.3160843612972
298.54736098257985,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.54736098257985
294.93038428879703,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.93038428879703
296.59547167913223,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.59547167913223
298.47092154713044,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.47092154713044
257.620841177616,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,257.620841177616
273.09748746483365,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.09748746483365
268.63226583318743,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.63226583318743
264.95027258180784,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,264.95027258180784
288.3813543167514,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,288.3813543167514
280.95940321808115,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.95940321808115
272.8744287428136,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.8744287428136
287.92748088360185,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.92748088360185
301.56736818047244,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,301.56736818047244
299.8051936218663,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.8051936218663
300.4954217634734,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.4954217634734
300.05848305448825,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,300.05848305448825
296.57791185165564,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.57791185165564
293.69976638738603,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.69976638738603
288.80758056846054,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.80758056846054
287.82490777107563,1996,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.82490777107563
266.21240938109986,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,266.21240938109986
265.05942893355825,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.05942893355825
278.4803435600357,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.4803435600357
284.214101375497,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.214101375497
285.1730514821997,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,285.1730514821997
292.4261085940528,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.4261085940528
299.1922131508666,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.1922131508666
299.0473142531105,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.0473142531105
296.15319258031553,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.15319258031553
299.53763334115973,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,299.53763334115973
297.9453966715968,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,297.9453966715968
298.03615732765513,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,298.03615732765513
289.8266388364938,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,289.8266388364938
292.8977837006444,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,292.8977837006444
281.0910162104823,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.0910162104823
274.8477542128064,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,274.8477542128064
280.0963278572028,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.0963278572028
276.1491529480815,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,276.1491529480815
289.35955682890034,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.35955682890034
300.587450180151,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.587450180151
300.80570697038894,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.80570697038894
300.33984984321154,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.33984984321154
299.4424194065747,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.4424194065747
297.80804433859845,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.80804433859845
294.35136340870366,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.35136340870366
295.87512626508646,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,295.87512626508646
298.0535544537009,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.0535544537009
258.4419772164405,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,258.4419772164405
273.9274248981238,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.9274248981238
269.4084366493566,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.4084366493566
266.3813393620302,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,266.3813393620302
288.2483122597965,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,288.2483122597965
280.32774840260123,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.32774840260123
272.4025779617737,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.4025779617737
287.5359188244929,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.5359188244929
301.15935430410224,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,301.15935430410224
299.0785778674441,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.0785778674441
300.02856088098594,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.02856088098594
299.6766392108877,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.6766392108877
295.6351184495978,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,295.6351184495978
292.87853759341607,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,292.87853759341607
288.5172575617541,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.5172575617541
287.8167574256425,1997,GISS-E2-1-G,historical,r8i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.8167574256425
266.4163112508581,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,266.4163112508581
264.1974828770307,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,264.1974828770307
277.9647812997395,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,277.9647812997395
283.1518475749288,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.1518475749288
284.22353299019704,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.22353299019704
292.4171108376828,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.4171108376828
299.24621212613,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.24621212613
298.94018259502405,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,298.94018259502405
296.45552833591114,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.45552833591114
299.8367877063146,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,299.8367877063146
297.9526770825856,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,297.9526770825856
298.48536379824384,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,298.48536379824384
290.25847657271265,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.25847657271265
293.51437427634755,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.51437427634755
281.3084803869366,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.3084803869366
274.54413086683024,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,274.54413086683024
280.0874152788402,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.0874152788402
276.2788713913274,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,276.2788713913274
289.153562094791,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.153562094791
299.96930592084,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Sahara,SAH,,299.96930592084
300.54410624088695,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.54410624088695
300.166474229378,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.166474229378
299.85708557032586,1998,GISS-E2-1-G,historical,r8i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.85708557032586
