value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,pr
2.0342891504967006e-05,2013,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.0813959587602086e-05,2013,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
1.7496105235700498e-05,2013,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.1539986674812737e-05,2013,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.4008937300597905e-05,2013,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.216234397211918e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.8795595812079736e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
1.919809477935646e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.704810086227798e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
3.66777235724513e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.283282465859918e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
4.3572926523676726e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.841545786597586e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
7.173143908829675e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
6.312295028030743e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
5.1529179102677236e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.982824624961395e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
1.8469412724237957e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
1.951871165423969e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.7117604399933152e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
3.081875337971442e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.731538113615097e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.2180361806771254e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.3279711285165954e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.271428228211459e-06,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.0478104144242887e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.5844805939781456e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.777526653701118e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.3933724765967974e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.457704978685121e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.238453306837463e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
2.746793604264015e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.176806836324965e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.7595049522795207e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.3734333263948977e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.2154953554229414e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.3123698890659807e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.3615216786635294e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.6881579602288492e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.4799794578343134e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.492897973543014e-06,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.744163368763109e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.312390736031442e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.609371007814517e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.3000264152901915e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.569821127458845e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.0088745055608346e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.616890934780829e-05,2014,GISS-E2-1-G,historical,r10i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.8720554206630464e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.885808454706295e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.3321798965459685e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.7760808976426837e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.299446416577641e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.3966869066259773e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.1394114243599753e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
3.141723137580834e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.497902257427401e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
4.4921022364210316e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.070283001128791e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.535156491853894e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.860542320178332e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
3.534544073034448e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.347385937140943e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.7529691623298668e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.8730677056100706e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.0491243972230623e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.7220503053542688e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
4.53795189620739e-06,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.9201972124898663e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.4518143967749e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.4959460908922802e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.7846485339020377e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.3510165193153039e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.5093019873065408e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.992756657854413e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.0688762963044097e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.5373513751097227e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.2933193745381175e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.178888260311969e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.49331705567003e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.3914655874429302e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.4060179516728116e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.792432872772987e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.4463426440547634e-06,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.134984435624259e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,
6.964240760519707e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.7870330163163247e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.4882927920486562e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
1.8080936176246235e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.9478097447024722e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
2.9174023734587008e-05,1980,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.142916226313704e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.905263057920033e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.015116812977339e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.4896895437693798e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.294256073711356e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.1424772015247215e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.532825593395058e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.5398629885739382e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
7.876212142194414e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.662022200205952e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.279280371476248e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
4.006861822260733e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.23136696541633e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.8472605818165163e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.5723160106497993e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
3.017595133677719e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.509837385287313e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.1946956380015973e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.6924542293797445e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.674509611400139e-06,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.6261352721428997e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.5286458742822965e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.8154503518772046e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
3.084319515674566e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.4169027738618537e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.682012891063786e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.422866473428627e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.1772735429883084e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.822345286497635e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.3804741486445866e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.3618515237461955e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.4634147113604892e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.239355696851442e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.5911192925630495e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.463105405577466e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,
5.492290968796676e-06,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.72999413848688e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,
7.609206552943651e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.3788979830059966e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.4098625992350622e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.695394179341041e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.0563606512807127e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.12684364419319e-05,1981,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.897692200835069e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.9120502464141214e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.6511137582729146e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.8350927190035857e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
3.86355406898459e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.336718344680368e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.68071134627531e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.2205334673134087e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.691971742380255e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
6.487027750306397e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.794706859680134e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
4.3120785354745795e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
1.77419446627337e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.2669994766221096e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.7989195054029968e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.8066625133444516e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.151685246724683e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
1.960934873833557e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.458302857136882e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
2.846992459973957e-06,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.112431762363274e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.292107440311168e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.4907111334084733e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.0083057792557944e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.4493257761333918e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.7317673863657243e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.8245163039071695e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.2062843238170432e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.614463373118324e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.3483819003390544e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.3464798816313844e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.1633317403929137e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.0981401180223557e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.6012974444785747e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.55218888685297e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,
3.3648228818644194e-06,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.762034439525761e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.71459778115269e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
4.1511800213234965e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.7698404671367896e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.768589676140315e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.550004730587442e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.4278783901689606e-05,1982,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.8157667126588725e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.766938439361785e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.4706420111747355e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.6605456340353455e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.252942611457944e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.8138252745910427e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.366936509219259e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.3328404264622016e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.376810730331495e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.914418077057353e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.243002377831739e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.7358422370857626e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
1.983666822032772e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.5102592709422424e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
3.0544353077183157e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.5766854082333405e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.760803014529222e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.0353002149507002e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.5490254649354215e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
2.8931673742372257e-06,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.974627308635448e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.386955580059631e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.4469323778510714e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.3051870212781185e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.582664535768893e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
3.175913274857932e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
5.007488417463649e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.0975068643462729e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.263866428868714e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.2053015109235694e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.47807076508837e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.4502122641556964e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.2031952807758255e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.5726244947263106e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.045961659019875e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.3861014225238735e-06,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.162679170405797e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.224248638654128e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.706192452419625e-05,1983,GISS-E2-1-G,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
